Node Number,X Location (in),Y Location (in),Z Location (in)
29750,9.2431,5.147,0.
29751,9.0025,5.2248,0.
29752,9.0827,5.1471,0.
29753,8.8421,5.2249,0.
29754,8.9223,5.1473,0.
29755,8.6817,5.2251,0.
29756,8.7619,5.1475,0.
29757,8.5213,5.2252,0.
29758,8.6015,5.1477,0.
29759,8.3609,5.2254,0.
29760,8.4411,5.1478,0.
29761,8.2005,5.2255,0.
29762,8.2807,5.148,0.
29763,8.0401,5.2257,0.
29764,8.1203,5.1482,0.
29765,7.8797,5.2258,0.
29766,7.9599,5.1483,0.
29767,7.7193,5.226,0.
29768,7.7995,5.1485,0.
29769,7.5589,5.2261,0.
29770,7.6391,5.1487,0.
29771,7.3985,5.2263,0.
29772,7.4787,5.1488,0.
29773,7.2381,5.2264,0.
29774,7.3183,5.149,0.
29775,7.0777,5.2266,0.
29776,7.1579,5.1492,0.
29777,6.9173,5.2267,0.
29778,6.9975,5.1493,0.
29779,6.7569,5.2269,0.
29780,6.8371,5.1495,0.
29781,6.5965,5.227,0.
29782,6.6767,5.1497,0.
29783,6.4361,5.2272,0.
29784,6.5163,5.1498,0.
29785,6.2757,5.2273,0.
29786,6.3559,5.15,0.
29787,6.1153,5.2275,0.
29788,6.1955,5.1502,0.
29789,5.9549,5.2276,0.
29790,6.0351,5.1503,0.
29791,5.7945,5.2278,0.
29792,5.8747,5.1505,0.
29793,5.6341,5.228,0.
29794,5.7143,5.1507,0.
29795,5.4737,5.2281,0.
29796,5.5539,5.1508,0.
29797,5.3133,5.2283,0.
29798,5.3935,5.151,0.
29799,5.1529,5.2284,0.
29800,5.2331,5.1512,0.
29801,4.9925,5.2286,0.
29802,5.0727,5.1513,0.
29803,4.8321,5.2287,0.
29804,4.9123,5.1515,0.
29805,4.6717,5.2289,0.
29806,4.7519,5.1517,0.
29807,4.5113,5.229,0.
29808,4.5915,5.1518,0.
29809,4.3509,5.2292,0.
29810,4.4311,5.152,0.
29811,4.1905,5.2293,0.
29812,4.2707,5.1522,0.
29813,4.0301,5.2295,0.
29814,4.1103,5.1523,0.
29815,3.8697,5.2296,0.
29816,3.9499,5.1525,0.
29817,3.7093,5.2298,0.
29818,3.7895,5.1527,0.
29819,3.5489,5.2299,0.
29820,3.6291,5.1528,0.
29821,3.3885,5.2301,0.
29822,3.4687,5.153,0.
29823,3.2281,5.2302,0.
29824,3.3083,5.1532,0.
29825,3.0677,5.2304,0.
29826,3.1479,5.1533,0.
29827,2.9073,5.2305,0.
29828,2.9875,5.1535,0.
29829,2.8271,5.1537,0.
29830,2.7469,5.2307,0.
29831,23.759,5.0529,0.
29832,23.84,4.9739,0.
29833,23.92,5.0527,0.
29834,23.599,5.0531,0.
29835,23.679,4.9741,0.
29836,23.439,5.0533,0.
29837,23.519,4.9743,0.
29838,23.278,5.0535,0.
29839,23.358,4.9745,0.
29840,23.118,5.0536,0.
29841,23.198,4.9747,0.
29842,22.957,5.0538,0.
29843,23.038,4.9749,0.
29844,22.797,5.054,0.
29845,22.877,4.9751,0.
29846,22.637,5.0542,0.
29847,22.717,4.9753,0.
29848,22.476,5.0544,0.
29849,22.556,4.9755,0.
29850,22.316,5.0545,0.
29851,22.396,4.9757,0.
29852,22.155,5.0547,0.
29853,22.236,4.9759,0.
29854,21.995,5.0549,0.
29855,22.075,4.9761,0.
29856,21.835,5.0551,0.
29857,21.915,4.9763,0.
29858,21.674,5.0553,0.
29859,21.754,4.9765,0.
29860,21.514,5.0555,0.
29861,21.594,4.9767,0.
29862,21.353,5.0556,0.
29863,21.434,4.9769,0.
29864,21.193,5.0558,0.
29865,21.273,4.977,0.
29866,21.033,5.056,0.
29867,21.113,4.9772,0.
29868,20.872,5.0562,0.
29869,20.952,4.9774,0.
29870,20.712,5.0564,0.
29871,20.792,4.9776,0.
29872,20.551,5.0566,0.
29873,20.632,4.9778,0.
29874,20.391,5.0567,0.
29875,20.471,4.978,0.
29876,20.231,5.0569,0.
29877,20.311,4.9782,0.
29878,20.07,5.0571,0.
29879,20.15,4.9784,0.
29880,19.91,5.0573,0.
29881,19.99,4.9786,0.
29882,19.749,5.0575,0.
29883,19.83,4.9788,0.
29884,19.589,5.0577,0.
29885,19.669,4.979,0.
29886,19.429,5.0578,0.
29887,19.509,4.9792,0.
29888,19.268,5.058,0.
29889,19.348,4.9794,0.
29890,19.108,5.0582,0.
29891,19.188,4.9796,0.
29892,18.947,5.0584,0.
29893,19.028,4.9798,0.
29894,18.787,5.0586,0.
29895,18.867,4.98,0.
29896,18.627,5.0588,0.
29897,18.707,4.9802,0.
29898,18.466,5.0589,0.
29899,18.546,4.9804,0.
29900,18.306,5.0591,0.
29901,18.386,4.9806,0.
29902,18.145,5.0593,0.
29903,18.226,4.9808,0.
29904,17.985,5.0595,0.
29905,18.065,4.981,0.
29906,17.825,5.0597,0.
29907,17.905,4.9812,0.
29908,17.664,5.0598,0.
29909,17.744,4.9814,0.
29910,17.504,5.06,0.
29911,17.584,4.9816,0.
29912,17.343,5.0602,0.
29913,17.424,4.9818,0.
29914,17.183,5.0604,0.
29915,17.263,4.982,0.
29916,17.023,5.0606,0.
29917,17.103,4.9822,0.
29918,16.862,5.0608,0.
29919,16.942,4.9824,0.
29920,16.702,5.0609,0.
29921,16.782,4.9826,0.
29922,16.541,5.0611,0.
29923,16.622,4.9828,0.
29924,16.381,5.0613,0.
29925,16.461,4.983,0.
29926,16.221,5.0615,0.
29927,16.301,4.9832,0.
29928,16.06,5.0617,0.
29929,16.14,4.9834,0.
29930,15.9,5.0619,0.
29931,15.98,4.9836,0.
29932,15.739,5.062,0.
29933,15.82,4.9838,0.
29934,15.579,5.0622,0.
29935,15.659,4.984,0.
29936,15.419,5.0624,0.
29937,15.499,4.9842,0.
29938,15.258,5.0626,0.
29939,15.338,4.9844,0.
29940,15.098,5.0628,0.
29941,15.178,4.9846,0.
29942,14.937,5.063,0.
29943,15.018,4.9848,0.
29944,14.777,5.0631,0.
29945,14.857,4.985,0.
29946,14.617,5.0633,0.
29947,14.697,4.9852,0.
29948,14.456,5.0635,0.
29949,14.536,4.9854,0.
29950,14.296,5.0637,0.
29951,14.376,4.9856,0.
29952,14.135,5.0639,0.
29953,14.216,4.9858,0.
29954,13.975,5.064,0.
29955,14.055,4.986,0.
29956,13.815,5.0642,0.
29957,13.895,4.9861,0.
29958,13.654,5.0644,0.
29959,13.734,4.9863,0.
29960,13.494,5.0646,0.
29961,13.574,4.9865,0.
29962,13.333,5.0648,0.
29963,13.414,4.9867,0.
29964,13.173,5.065,0.
29965,13.253,4.9869,0.
29966,13.013,5.0651,0.
29967,13.093,4.9871,0.
29968,12.852,5.0653,0.
29969,12.932,4.9873,0.
29970,12.692,5.0655,0.
29971,12.772,4.9875,0.
29972,12.531,5.0657,0.
29973,12.612,4.9877,0.
29974,12.371,5.0659,0.
29975,12.451,4.9879,0.
29976,12.211,5.0661,0.
29977,12.291,4.9881,0.
29978,12.05,5.0662,0.
29979,12.13,4.9883,0.
29980,11.89,5.0664,0.
29981,11.97,4.9885,0.
29982,11.729,5.0666,0.
29983,11.81,4.9887,0.
29984,11.569,5.0668,0.
29985,11.649,4.9889,0.
29986,11.409,5.067,0.
29987,11.489,4.9891,0.
29988,11.248,5.0672,0.
29989,11.328,4.9893,0.
29990,11.088,5.0673,0.
29991,11.168,4.9895,0.
29992,10.927,5.0675,0.
29993,11.008,4.9897,0.
29994,10.767,5.0677,0.
29995,10.847,4.9899,0.
29996,10.607,5.0679,0.
29997,10.687,4.9901,0.
29998,10.446,5.0681,0.
29999,10.526,4.9903,0.
30000,10.286,5.0682,0.
30001,10.366,4.9905,0.
30002,10.125,5.0684,0.
30003,10.206,4.9907,0.
30004,9.9649,5.0686,0.
30005,10.045,4.9909,0.
30006,9.8045,5.0688,0.
30007,9.8847,4.9911,0.
30008,9.6441,5.069,0.
30009,9.7243,4.9913,0.
30010,9.4837,5.0692,0.
30011,9.5639,4.9915,0.
30012,9.3233,5.0693,0.
30013,9.4035,4.9917,0.
30014,9.1629,5.0695,0.
30015,9.2431,4.9919,0.
30016,9.0025,5.0697,0.
30017,9.0827,4.9921,0.
30018,8.8421,5.0699,0.
30019,8.9223,4.9923,0.
30020,8.6817,5.0701,0.
30021,8.7619,4.9925,0.
30022,8.5213,5.0703,0.
30023,8.6015,4.9927,0.
30024,8.3609,5.0704,0.
30025,8.4411,4.9929,0.
30026,8.2005,5.0706,0.
30027,8.2807,4.9931,0.
30028,8.0401,5.0708,0.
30029,8.1203,4.9933,0.
30030,7.8797,5.071,0.
30031,7.9599,4.9935,0.
30032,7.7193,5.0712,0.
30033,7.7995,4.9937,0.
30034,7.5589,5.0714,0.
30035,7.6391,4.9939,0.
30036,7.3985,5.0715,0.
30037,7.4787,4.9941,0.
30038,7.2381,5.0717,0.
30039,7.3183,4.9943,0.
30040,7.0777,5.0719,0.
30041,7.1579,4.9945,0.
30042,6.9173,5.0721,0.
30043,6.9975,4.9947,0.
30044,6.7569,5.0723,0.
30045,6.8371,4.9949,0.
30046,6.5965,5.0724,0.
30047,6.6767,4.9951,0.
30048,6.4361,5.0726,0.
30049,6.5163,4.9953,0.
30050,6.2757,5.0728,0.
30051,6.3559,4.9954,0.
30052,6.1153,5.073,0.
30053,6.1955,4.9956,0.
30054,5.9549,5.0732,0.
30055,6.0351,4.9958,0.
30056,5.7945,5.0734,0.
30057,5.8747,4.996,0.
30058,5.6341,5.0735,0.
30059,5.7143,4.9962,0.
30060,5.4737,5.0737,0.
30061,5.5539,4.9964,0.
30062,5.3133,5.0739,0.
30063,5.3935,4.9966,0.
30064,5.1529,5.0741,0.
30065,5.2331,4.9968,0.
30066,4.9925,5.0743,0.
30067,5.0727,4.997,0.
30068,4.8321,5.0745,0.
30069,4.9123,4.9972,0.
30070,4.6717,5.0746,0.
30071,4.7519,4.9974,0.
30072,4.5113,5.0748,0.
30073,4.5915,4.9976,0.
30074,4.3509,5.075,0.
30075,4.4311,4.9978,0.
30076,4.1905,5.0752,0.
30077,4.2707,4.998,0.
30078,4.0301,5.0754,0.
30079,4.1103,4.9982,0.
30080,3.8697,5.0756,0.
30081,3.9499,4.9984,0.
30082,3.7093,5.0757,0.
30083,3.7895,4.9986,0.
30084,3.5489,5.0759,0.
30085,3.6291,4.9988,0.
30086,3.3885,5.0761,0.
30087,3.4687,4.999,0.
30088,3.2281,5.0763,0.
30089,3.3083,4.9992,0.
30090,3.0677,5.0765,0.
30091,3.1479,4.9994,0.
30092,2.9073,5.0766,0.
30093,2.9875,4.9996,0.
30094,2.8271,4.9998,0.
30095,2.7469,5.0768,0.
30096,23.759,4.8951,0.
30097,23.84,4.816,0.
30098,23.92,4.8948,0.
30099,23.599,4.8953,0.
30100,23.679,4.8162,0.
30101,23.439,4.8955,0.
30102,23.519,4.8165,0.
30103,23.278,4.8957,0.
30104,23.358,4.8167,0.
30105,23.118,4.8959,0.
30106,23.198,4.8169,0.
30107,22.957,4.8961,0.
30108,23.038,4.8172,0.
30109,22.797,4.8963,0.
30110,22.877,4.8174,0.
30111,22.637,4.8965,0.
30112,22.717,4.8176,0.
30113,22.476,4.8968,0.
30114,22.556,4.8178,0.
30115,22.316,4.897,0.
30116,22.396,4.8181,0.
30117,22.155,4.8972,0.
30118,22.236,4.8183,0.
30119,21.995,4.8974,0.
30120,22.075,4.8185,0.
30121,21.835,4.8976,0.
30122,21.915,4.8188,0.
30123,21.674,4.8978,0.
30124,21.754,4.819,0.
30125,21.514,4.898,0.
30126,21.594,4.8192,0.
30127,21.353,4.8983,0.
30128,21.434,4.8194,0.
30129,21.193,4.8985,0.
30130,21.273,4.8197,0.
30131,21.033,4.8987,0.
30132,21.113,4.8199,0.
30133,20.872,4.8989,0.
30134,20.952,4.8201,0.
30135,20.712,4.8991,0.
30136,20.792,4.8204,0.
30137,20.551,4.8993,0.
30138,20.632,4.8206,0.
30139,20.391,4.8995,0.
30140,20.471,4.8208,0.
30141,20.231,4.8997,0.
30142,20.311,4.821,0.
30143,20.07,4.9,0.
30144,20.15,4.8213,0.
30145,19.91,4.9002,0.
30146,19.99,4.8215,0.
30147,19.749,4.9004,0.
30148,19.83,4.8217,0.
30149,19.589,4.9006,0.
30150,19.669,4.822,0.
30151,19.429,4.9008,0.
30152,19.509,4.8222,0.
30153,19.268,4.901,0.
30154,19.348,4.8224,0.
30155,19.108,4.9012,0.
30156,19.188,4.8226,0.
30157,18.947,4.9014,0.
30158,19.028,4.8229,0.
30159,18.787,4.9017,0.
30160,18.867,4.8231,0.
30161,18.627,4.9019,0.
30162,18.707,4.8233,0.
30163,18.466,4.9021,0.
30164,18.546,4.8236,0.
30165,18.306,4.9023,0.
30166,18.386,4.8238,0.
30167,18.145,4.9025,0.
30168,18.226,4.824,0.
30169,17.985,4.9027,0.
30170,18.065,4.8242,0.
30171,17.825,4.9029,0.
30172,17.905,4.8245,0.
30173,17.664,4.9032,0.
30174,17.744,4.8247,0.
30175,17.504,4.9034,0.
30176,17.584,4.8249,0.
30177,17.343,4.9036,0.
30178,17.424,4.8252,0.
30179,17.183,4.9038,0.
30180,17.263,4.8254,0.
30181,17.023,4.904,0.
30182,17.103,4.8256,0.
30183,16.862,4.9042,0.
30184,16.942,4.8258,0.
30185,16.702,4.9044,0.
30186,16.782,4.8261,0.
30187,16.541,4.9046,0.
30188,16.622,4.8263,0.
30189,16.381,4.9049,0.
30190,16.461,4.8265,0.
30191,16.221,4.9051,0.
30192,16.301,4.8267,0.
30193,16.06,4.9053,0.
30194,16.14,4.827,0.
30195,15.9,4.9055,0.
30196,15.98,4.8272,0.
30197,15.739,4.9057,0.
30198,15.82,4.8274,0.
30199,15.579,4.9059,0.
30200,15.659,4.8277,0.
30201,15.419,4.9061,0.
30202,15.499,4.8279,0.
30203,15.258,4.9063,0.
30204,15.338,4.8281,0.
30205,15.098,4.9066,0.
30206,15.178,4.8283,0.
30207,14.937,4.9068,0.
30208,15.018,4.8286,0.
30209,14.777,4.907,0.
30210,14.857,4.8288,0.
30211,14.617,4.9072,0.
30212,14.697,4.829,0.
30213,14.456,4.9074,0.
30214,14.536,4.8293,0.
30215,14.296,4.9076,0.
30216,14.376,4.8295,0.
30217,14.135,4.9078,0.
30218,14.216,4.8297,0.
30219,13.975,4.9081,0.
30220,14.055,4.8299,0.
30221,13.815,4.9083,0.
30222,13.895,4.8302,0.
30223,13.654,4.9085,0.
30224,13.734,4.8304,0.
30225,13.494,4.9087,0.
30226,13.574,4.8306,0.
30227,13.333,4.9089,0.
30228,13.414,4.8309,0.
30229,13.173,4.9091,0.
30230,13.253,4.8311,0.
30231,13.013,4.9093,0.
30232,13.093,4.8313,0.
30233,12.852,4.9095,0.
30234,12.932,4.8315,0.
30235,12.692,4.9098,0.
30236,12.772,4.8318,0.
30237,12.531,4.91,0.
30238,12.612,4.832,0.
30239,12.371,4.9102,0.
30240,12.451,4.8322,0.
30241,12.211,4.9104,0.
30242,12.291,4.8325,0.
30243,12.05,4.9106,0.
30244,12.13,4.8327,0.
30245,11.89,4.9108,0.
30246,11.97,4.8329,0.
30247,11.729,4.911,0.
30248,11.81,4.8331,0.
30249,11.569,4.9113,0.
30250,11.649,4.8334,0.
30251,11.409,4.9115,0.
30252,11.489,4.8336,0.
30253,11.248,4.9117,0.
30254,11.328,4.8338,0.
30255,11.088,4.9119,0.
30256,11.168,4.8341,0.
30257,10.927,4.9121,0.
30258,11.008,4.8343,0.
30259,10.767,4.9123,0.
30260,10.847,4.8345,0.
30261,10.607,4.9125,0.
30262,10.687,4.8347,0.
30263,10.446,4.9127,0.
30264,10.526,4.835,0.
30265,10.286,4.913,0.
30266,10.366,4.8352,0.
30267,10.125,4.9132,0.
30268,10.206,4.8354,0.
30269,9.9649,4.9134,0.
30270,10.045,4.8357,0.
30271,9.8045,4.9136,0.
30272,9.8847,4.8359,0.
30273,9.6441,4.9138,0.
30274,9.7243,4.8361,0.
30275,9.4837,4.914,0.
30276,9.5639,4.8363,0.
30277,9.3233,4.9142,0.
30278,9.4035,4.8366,0.
30279,9.1629,4.9144,0.
30280,9.2431,4.8368,0.
30281,9.0025,4.9147,0.
30282,9.0827,4.837,0.
30283,8.8421,4.9149,0.
30284,8.9223,4.8373,0.
30285,8.6817,4.9151,0.
30286,8.7619,4.8375,0.
30287,8.5213,4.9153,0.
30288,8.6015,4.8377,0.
30289,8.3609,4.9155,0.
30290,8.4411,4.8379,0.
30291,8.2005,4.9157,0.
30292,8.2807,4.8382,0.
30293,8.0401,4.9159,0.
30294,8.1203,4.8384,0.
30295,7.8797,4.9162,0.
30296,7.9599,4.8386,0.
30297,7.7193,4.9164,0.
30298,7.7995,4.8388,0.
30299,7.5589,4.9166,0.
30300,7.6391,4.8391,0.
30301,7.3985,4.9168,0.
30302,7.4787,4.8393,0.
30303,7.2381,4.917,0.
30304,7.3183,4.8395,0.
30305,7.0777,4.9172,0.
30306,7.1579,4.8398,0.
30307,6.9173,4.9174,0.
30308,6.9975,4.84,0.
30309,6.7569,4.9176,0.
30310,6.8371,4.8402,0.
30311,6.5965,4.9179,0.
30312,6.6767,4.8404,0.
30313,6.4361,4.9181,0.
30314,6.5163,4.8407,0.
30315,6.2757,4.9183,0.
30316,6.3559,4.8409,0.
30317,6.1153,4.9185,0.
30318,6.1955,4.8411,0.
30319,5.9549,4.9187,0.
30320,6.0351,4.8414,0.
30321,5.7945,4.9189,0.
30322,5.8747,4.8416,0.
30323,5.6341,4.9191,0.
30324,5.7143,4.8418,0.
30325,5.4737,4.9193,0.
30326,5.5539,4.842,0.
30327,5.3133,4.9196,0.
30328,5.3935,4.8423,0.
30329,5.1529,4.9198,0.
30330,5.2331,4.8425,0.
30331,4.9925,4.92,0.
30332,5.0727,4.8427,0.
30333,4.8321,4.9202,0.
30334,4.9123,4.843,0.
30335,4.6717,4.9204,0.
30336,4.7519,4.8432,0.
30337,4.5113,4.9206,0.
30338,4.5915,4.8434,0.
30339,4.3509,4.9208,0.
30340,4.4311,4.8436,0.
30341,4.1905,4.9211,0.
30342,4.2707,4.8439,0.
30343,4.0301,4.9213,0.
30344,4.1103,4.8441,0.
30345,3.8697,4.9215,0.
30346,3.9499,4.8443,0.
30347,3.7093,4.9217,0.
30348,3.7895,4.8446,0.
30349,3.5489,4.9219,0.
30350,3.6291,4.8448,0.
30351,3.3885,4.9221,0.
30352,3.4687,4.845,0.
30353,3.2281,4.9223,0.
30354,3.3083,4.8452,0.
30355,3.0677,4.9225,0.
30356,3.1479,4.8455,0.
30357,2.9073,4.9228,0.
30358,2.9875,4.8457,0.
30359,2.8271,4.8459,0.
30360,2.7469,4.923,0.
30361,23.759,4.7372,0.
30362,23.84,4.6582,0.
30363,23.92,4.737,0.
30364,23.599,4.7375,0.
30365,23.679,4.6584,0.
30366,23.439,4.7377,0.
30367,23.519,4.6587,0.
30368,23.278,4.7379,0.
30369,23.358,4.6589,0.
30370,23.118,4.7382,0.
30371,23.198,4.6592,0.
30372,22.957,4.7384,0.
30373,23.038,4.6594,0.
30374,22.797,4.7387,0.
30375,22.877,4.6597,0.
30376,22.637,4.7389,0.
30377,22.717,4.66,0.
30378,22.476,4.7392,0.
30379,22.556,4.6602,0.
30380,22.316,4.7394,0.
30381,22.396,4.6605,0.
30382,22.155,4.7396,0.
30383,22.236,4.6607,0.
30384,21.995,4.7399,0.
30385,22.075,4.661,0.
30386,21.835,4.7401,0.
30387,21.915,4.6613,0.
30388,21.674,4.7404,0.
30389,21.754,4.6615,0.
30390,21.514,4.7406,0.
30391,21.594,4.6618,0.
30392,21.353,4.7409,0.
30393,21.434,4.662,0.
30394,21.193,4.7411,0.
30395,21.273,4.6623,0.
30396,21.033,4.7413,0.
30397,21.113,4.6626,0.
30398,20.872,4.7416,0.
30399,20.952,4.6628,0.
30400,20.712,4.7418,0.
30401,20.792,4.6631,0.
30402,20.551,4.7421,0.
30403,20.632,4.6633,0.
30404,20.391,4.7423,0.
30405,20.471,4.6636,0.
30406,20.231,4.7426,0.
30407,20.311,4.6638,0.
30408,20.07,4.7428,0.
30409,20.15,4.6641,0.
30410,19.91,4.7431,0.
30411,19.99,4.6644,0.
30412,19.749,4.7433,0.
30413,19.83,4.6646,0.
30414,19.589,4.7435,0.
30415,19.669,4.6649,0.
30416,19.429,4.7438,0.
30417,19.509,4.6651,0.
30418,19.268,4.744,0.
30419,19.348,4.6654,0.
30420,19.108,4.7443,0.
30421,19.188,4.6657,0.
30422,18.947,4.7445,0.
30423,19.028,4.6659,0.
30424,18.787,4.7448,0.
30425,18.867,4.6662,0.
30426,18.627,4.745,0.
30427,18.707,4.6664,0.
30428,18.466,4.7452,0.
30429,18.546,4.6667,0.
30430,18.306,4.7455,0.
30431,18.386,4.667,0.
30432,18.145,4.7457,0.
30433,18.226,4.6672,0.
30434,17.985,4.746,0.
30435,18.065,4.6675,0.
30436,17.825,4.7462,0.
30437,17.905,4.6677,0.
30438,17.664,4.7465,0.
30439,17.744,4.668,0.
30440,17.504,4.7467,0.
30441,17.584,4.6682,0.
30442,17.343,4.7469,0.
30443,17.424,4.6685,0.
30444,17.183,4.7472,0.
30445,17.263,4.6688,0.
30446,17.023,4.7474,0.
30447,17.103,4.669,0.
30448,16.862,4.7477,0.
30449,16.942,4.6693,0.
30450,16.702,4.7479,0.
30451,16.782,4.6695,0.
30452,16.541,4.7482,0.
30453,16.622,4.6698,0.
30454,16.381,4.7484,0.
30455,16.461,4.6701,0.
30456,16.221,4.7487,0.
30457,16.301,4.6703,0.
30458,16.06,4.7489,0.
30459,16.14,4.6706,0.
30460,15.9,4.7491,0.
30461,15.98,4.6708,0.
30462,15.739,4.7494,0.
30463,15.82,4.6711,0.
30464,15.579,4.7496,0.
30465,15.659,4.6713,0.
30466,15.419,4.7499,0.
30467,15.499,4.6716,0.
30468,15.258,4.7501,0.
30469,15.338,4.6719,0.
30470,15.098,4.7504,0.
30471,15.178,4.6721,0.
30472,14.937,4.7506,0.
30473,15.018,4.6724,0.
30474,14.777,4.7508,0.
30475,14.857,4.6726,0.
30476,14.617,4.7511,0.
30477,14.697,4.6729,0.
30478,14.456,4.7513,0.
30479,14.536,4.6732,0.
30480,14.296,4.7516,0.
30481,14.376,4.6734,0.
30482,14.135,4.7518,0.
30483,14.216,4.6737,0.
30484,13.975,4.7521,0.
30485,14.055,4.6739,0.
30486,13.815,4.7523,0.
30487,13.895,4.6742,0.
30488,13.654,4.7525,0.
30489,13.734,4.6745,0.
30490,13.494,4.7528,0.
30491,13.574,4.6747,0.
30492,13.333,4.753,0.
30493,13.414,4.675,0.
30494,13.173,4.7533,0.
30495,13.253,4.6752,0.
30496,13.013,4.7535,0.
30497,13.093,4.6755,0.
30498,12.852,4.7538,0.
30499,12.932,4.6757,0.
30500,12.692,4.754,0.
30501,12.772,4.676,0.
30502,12.531,4.7543,0.
30503,12.612,4.6763,0.
30504,12.371,4.7545,0.
30505,12.451,4.6765,0.
30506,12.211,4.7547,0.
30507,12.291,4.6768,0.
30508,12.05,4.755,0.
30509,12.13,4.677,0.
30510,11.89,4.7552,0.
30511,11.97,4.6773,0.
30512,11.729,4.7555,0.
30513,11.81,4.6776,0.
30514,11.569,4.7557,0.
30515,11.649,4.6778,0.
30516,11.409,4.756,0.
30517,11.489,4.6781,0.
30518,11.248,4.7562,0.
30519,11.328,4.6783,0.
30520,11.088,4.7564,0.
30521,11.168,4.6786,0.
30522,10.927,4.7567,0.
30523,11.008,4.6789,0.
30524,10.767,4.7569,0.
30525,10.847,4.6791,0.
30526,10.607,4.7572,0.
30527,10.687,4.6794,0.
30528,10.446,4.7574,0.
30529,10.526,4.6796,0.
30530,10.286,4.7577,0.
30531,10.366,4.6799,0.
30532,10.125,4.7579,0.
30533,10.206,4.6801,0.
30534,9.9649,4.7582,0.
30535,10.045,4.6804,0.
30536,9.8045,4.7584,0.
30537,9.8847,4.6807,0.
30538,9.6441,4.7586,0.
30539,9.7243,4.6809,0.
30540,9.4837,4.7589,0.
30541,9.5639,4.6812,0.
30542,9.3233,4.7591,0.
30543,9.4035,4.6814,0.
30544,9.1629,4.7594,0.
30545,9.2431,4.6817,0.
30546,9.0025,4.7596,0.
30547,9.0827,4.682,0.
30548,8.8421,4.7599,0.
30549,8.9223,4.6822,0.
30550,8.6817,4.7601,0.
30551,8.7619,4.6825,0.
30552,8.5213,4.7603,0.
30553,8.6015,4.6827,0.
30554,8.3609,4.7606,0.
30555,8.4411,4.683,0.
30556,8.2005,4.7608,0.
30557,8.2807,4.6833,0.
30558,8.0401,4.7611,0.
30559,8.1203,4.6835,0.
30560,7.8797,4.7613,0.
30561,7.9599,4.6838,0.
30562,7.7193,4.7616,0.
30563,7.7995,4.684,0.
30564,7.5589,4.7618,0.
30565,7.6391,4.6843,0.
30566,7.3985,4.762,0.
30567,7.4787,4.6845,0.
30568,7.2381,4.7623,0.
30569,7.3183,4.6848,0.
30570,7.0777,4.7625,0.
30571,7.1579,4.6851,0.
30572,6.9173,4.7628,0.
30573,6.9975,4.6853,0.
30574,6.7569,4.763,0.
30575,6.8371,4.6856,0.
30576,6.5965,4.7633,0.
30577,6.6767,4.6858,0.
30578,6.4361,4.7635,0.
30579,6.5163,4.6861,0.
30580,6.2757,4.7638,0.
30581,6.3559,4.6864,0.
30582,6.1153,4.764,0.
30583,6.1955,4.6866,0.
30584,5.9549,4.7642,0.
30585,6.0351,4.6869,0.
30586,5.7945,4.7645,0.
30587,5.8747,4.6871,0.
30588,5.6341,4.7647,0.
30589,5.7143,4.6874,0.
30590,5.4737,4.765,0.
30591,5.5539,4.6877,0.
30592,5.3133,4.7652,0.
30593,5.3935,4.6879,0.
30594,5.1529,4.7655,0.
30595,5.2331,4.6882,0.
30596,4.9925,4.7657,0.
30597,5.0727,4.6884,0.
30598,4.8321,4.7659,0.
30599,4.9123,4.6887,0.
30600,4.6717,4.7662,0.
30601,4.7519,4.6889,0.
30602,4.5113,4.7664,0.
30603,4.5915,4.6892,0.
30604,4.3509,4.7667,0.
30605,4.4311,4.6895,0.
30606,4.1905,4.7669,0.
30607,4.2707,4.6897,0.
30608,4.0301,4.7672,0.
30609,4.1103,4.69,0.
30610,3.8697,4.7674,0.
30611,3.9499,4.6902,0.
30612,3.7093,4.7676,0.
30613,3.7895,4.6905,0.
30614,3.5489,4.7679,0.
30615,3.6291,4.6908,0.
30616,3.3885,4.7681,0.
30617,3.4687,4.691,0.
30618,3.2281,4.7684,0.
30619,3.3083,4.6913,0.
30620,3.0677,4.7686,0.
30621,3.1479,4.6915,0.
30622,2.9073,4.7689,0.
30623,2.9875,4.6918,0.
30624,2.8271,4.692,0.
30625,2.7469,4.7691,0.
30626,23.759,4.5794,0.
30627,23.84,4.5003,0.
30628,23.92,4.5791,0.
30629,23.599,4.5796,0.
30630,23.679,4.5006,0.
30631,23.439,4.5799,0.
30632,23.519,4.5009,0.
30633,23.278,4.5802,0.
30634,23.358,4.5012,0.
30635,23.118,4.5805,0.
30636,23.198,4.5014,0.
30637,22.957,4.5807,0.
30638,23.038,4.5017,0.
30639,22.797,4.581,0.
30640,22.877,4.502,0.
30641,22.637,4.5813,0.
30642,22.717,4.5023,0.
30643,22.476,4.5816,0.
30644,22.556,4.5026,0.
30645,22.316,4.5818,0.
30646,22.396,4.5029,0.
30647,22.155,4.5821,0.
30648,22.236,4.5032,0.
30649,21.995,4.5824,0.
30650,22.075,4.5035,0.
30651,21.835,4.5826,0.
30652,21.915,4.5038,0.
30653,21.674,4.5829,0.
30654,21.754,4.504,0.
30655,21.514,4.5832,0.
30656,21.594,4.5043,0.
30657,21.353,4.5835,0.
30658,21.434,4.5046,0.
30659,21.193,4.5837,0.
30660,21.273,4.5049,0.
30661,21.033,4.584,0.
30662,21.113,4.5052,0.
30663,20.872,4.5843,0.
